title,price,sold,location,link,category_link,preprocessed_text
‼️CUCI GUDANG‼️ BATITA 1+ 900GRAM | TANPA DUS | MADU | 1-3 TAHUN | SUSU FORMULA PERTUMBUHAN ANAK BUBUK | 150GR 400GR 900GR,34.999,"1,4RB Terjual",KOTA TANGERANG SELATAN,https://shopee.co.id/‼️CUCI-GUDANG‼️-BATITA-1-900GRAM-TANPA-DUS-MADU-1-3-TAHUN-SUSU-FORMULA-PERTUMBUHAN-ANAK-BUBUK-150GR-400GR-900GR-i.137234988.20450009085?sp_atk=87cddc84-2742-4d0c-bea2-08cfe653b3d8&xptdk=87cddc84-2742-4d0c-bea2-08cfe653b3d8,,cuci gudang batita gram dus madu susu formula tumbuh anak bubuk gr gr gr
Bebelove 1 Formula Bayi Bubuk 800 gr,147.000,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Bebelove-1-Formula-Bayi-Bubuk-800-gr-i.69979190.1168682915?sp_atk=46c3b696-0bf6-404d-9785-e8ae839f5ccc&xptdk=46c3b696-0bf6-404d-9785-e8ae839f5ccc,,bebelove formula bayi bubuk gr
Bebelac 3 Vanila Susu Pertumbuhan Bubuk 1000 gr,175.500,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Bebelac-3-Vanila-Susu-Pertumbuhan-Bubuk-1000-gr-i.69979190.6028501529?sp_atk=7802595e-4ed0-47b0-9d0c-5411031c5db0&xptdk=7802595e-4ed0-47b0-9d0c-5411031c5db0,,bebelac vanila susu tumbuh bubuk gr
Bebelac 3 Madu Susu Pertumbuhan 1-3 tahun Bubuk 200gr,39.900,55 Terjual,KOTA BANDAR LAMPUNG,https://shopee.co.id/Bebelac-3-Madu-Susu-Pertumbuhan-1-3-tahun-Bubuk-200gr-i.370302667.20988646969?sp_atk=c5dbe9b8-a519-4299-a52a-8241a2c58821&xptdk=c5dbe9b8-a519-4299-a52a-8241a2c58821,,bebelac madu susu tumbuh bubuk gr
SGM Ananda 1 Susu Formula Bayi Bubuk Untuk 0 - 6 Bulan 600 gr,62.300,"2,3RB Terjual",KOTA SEMARANG,https://shopee.co.id/SGM-Ananda-1-Susu-Formula-Bayi-Bubuk-Untuk-0-6-Bulan-600-gr-i.65323877.11319054435?sp_atk=83350a41-d4cc-4d93-ab35-2e902e0985e2&xptdk=83350a41-d4cc-4d93-ab35-2e902e0985e2,,sgm ananda susu formula bayi bubuk gr
ENFAGROW GENTLE CARE 350GR,189.900,"1,4RB Terjual",KOTA JAKARTA BARAT,https://shopee.co.id/ENFAGROW-GENTLE-CARE-350GR-i.3656690.21778277049?sp_atk=8308fb1e-0cb4-4bcc-8d1d-fd97c0e152e9&xptdk=8308fb1e-0cb4-4bcc-8d1d-fd97c0e152e9,,enfagrow gentle care gr
PediaSure Cokelat 400 g (1-10th) - Nutrisi Pertumbuhan,172.500,10RB+ Terjual,KOTA TANGERANG SELATAN,https://shopee.co.id/PediaSure-Cokelat-400-g-(1-10th)-Nutrisi-Pertumbuhan-i.27475286.346997281?sp_atk=35ce7de3-7e52-41f9-a03f-0f059fd0e314&xptdk=35ce7de3-7e52-41f9-a03f-0f059fd0e314,,pediasure cokelat g th nutrisi tumbuh
NUTRICIA NEOCATE LCP 400 GRAM 0-12BULAN #SUSU BAYI ALERGI #SUSU ALERGI SUSU SAPI #SUSU ALERGI USIA 0-12 nulan #SUSU BAYI ALERGI PROTEIN,405.438,643 Terjual,KOTA PEKANBARU,https://shopee.co.id/NUTRICIA-NEOCATE-LCP-400-GRAM-0-12BULAN-SUSU-BAYI-ALERGI-SUSU-ALERGI-SUSU-SAPI-SUSU-ALERGI-USIA-0-12-nulan-SUSU-BAYI-ALERGI-PROTEIN-i.190409597.6112251715?sp_atk=e8601095-ccf7-4fa8-a66a-510c0d77baf0&xptdk=e8601095-ccf7-4fa8-a66a-510c0d77baf0,,nutricia neocate lcp gram susu bayi alergi susu alergi susu sapi susu alergi usia nulan susu bayi alergi protein
Nutribaby Royal 1 Formula Bayi Bubuk 400 gr,122.000,10RB+ Terjual,KAB. DELI SERDANG,https://shopee.co.id/Nutribaby-Royal-1-Formula-Bayi-Bubuk-400-gr-i.75422406.1256265217?sp_atk=330b6f88-e7d3-4b0f-aa29-4c0b32ea94e1&xptdk=330b6f88-e7d3-4b0f-aa29-4c0b32ea94e1,,nutribaby royal formula bayi bubuk gr
Susu Zee Reguler Zee Krunchzee / Zee Nutripro Complex Susu Peninggi Badan Anak Tinggi Kalsium,49.900,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Susu-Zee-Reguler-Zee-Krunchzee-Zee-Nutripro-Complex-Susu-Peninggi-Badan-Anak-Tinggi-Kalsium-i.7911564.5145318017?sp_atk=c776bf26-808d-4f45-a8b8-6b2b9a25ebff&xptdk=c776bf26-808d-4f45-a8b8-6b2b9a25ebff,,susu zee reguler zee krunchzee zee nutripro complex susu tinggi badan anak kalsium
Frisian flag PRIMAGRO 1+ [1-3 Thn ] MADU & VANILA 120gr,17.950,"1,3RB Terjual",KOTA BANDUNG,https://shopee.co.id/Frisian-flag-PRIMAGRO-1-1-3-Thn-MADU-VANILA-120gr-i.150942337.17191820839?sp_atk=4ee80dcd-55c6-4313-a6aa-87adba97462f&xptdk=4ee80dcd-55c6-4313-a6aa-87adba97462f,,frisian flag primagro thn madu vanila gr
Lactona 1+ Rasa vanila madu 800gr,80.855,661 Terjual,KAB. KUDUS,https://shopee.co.id/Lactona-1-Rasa-vanila-madu-800gr-i.58087725.16557148942?sp_atk=5efe43ac-e2a3-4fb4-80ab-6619eb926004&xptdk=5efe43ac-e2a3-4fb4-80ab-6619eb926004,,lactona vanila madu gr
READY STOK! Susu Isomil Plus Similac Soya Milk Powder 0-12 bulan  dan 1-10 Years 850g BARU Exp: feb 2025,398.000,561 Terjual,KAB. DELI SERDANG,https://shopee.co.id/READY-STOK!-Susu-Isomil-Plus-Similac-Soya-Milk-Powder-0-12-bulan-dan-1-10-Years-850g-BARU-Exp-feb-2025-i.23128541.22815321321?sp_atk=480ada22-6b80-4e2a-a06a-806b91a3adeb&xptdk=480ada22-6b80-4e2a-a06a-806b91a3adeb,,ready stok susu isomil plus similac soya milk powder years g exp feb
INFATRINI 400g INFATRINI Powder 400gr untuk Usia 0-12 Bulan Susu Keperluan Medis Khusus bagi Bayi Prematur,302.500,56 Terjual,KOTA MEDAN,https://shopee.co.id/INFATRINI-400g-INFATRINI-Powder-400gr-untuk-Usia-0-12-Bulan-Susu-Keperluan-Medis-Khusus-bagi-Bayi-Prematur-i.342480461.15566957887?sp_atk=944efb0e-b4df-4555-94c8-f2997b89657d&xptdk=944efb0e-b4df-4555-94c8-f2997b89657d,,infatrini g infatrini powder gr usia susu perlu medis khusus bayi prematur
Zee Reguler Susu Anak Berkalsium Susu Zee Nutripro Complex 900 Gram,93.800,"2,2RB Terjual",KOTA SURABAYA,https://shopee.co.id/Zee-Reguler-Susu-Anak-Berkalsium-Susu-Zee-Nutripro-Complex-900-Gram-i.7911564.7756386456?sp_atk=e5987dad-ecee-4371-afb0-3909a77ab306&xptdk=e5987dad-ecee-4371-afb0-3909a77ab306,,zee reguler susu anak kalsium susu zee nutripro complex gram
Vidoran 700gr 1+ 3+ 5+ Vanila/Madu/Cokelat,53.250,"7,2RB Terjual",KAB. CILACAP,https://shopee.co.id/Vidoran-700gr-1-3-5-Vanila-Madu-Cokelat-i.11478239.3939489098?sp_atk=45f068d2-5caa-43b3-baf9-639b4b1b6c47&xptdk=45f068d2-5caa-43b3-baf9-639b4b1b6c47,,vidoran gr vanilamaducokelat
"Chil Go Powder 1+ 1000gr ,Rasa Vanila/Madu",99.900,354 Terjual,KOTA SURABAYA,https://shopee.co.id/Chil-Go-Powder-1-1000gr-Rasa-Vanila-Madu-i.107198132.20384870588?sp_atk=850ad711-0b32-4ede-acd0-76eb236443fe&xptdk=850ad711-0b32-4ede-acd0-76eb236443fe,,chil go powder gr vanilamadu
Chil Go Powder 1+ 1000gram Dan 3+ 1000gram,73.000,"1,3RB Terjual",KOTA JAKARTA BARAT,https://shopee.co.id/Chil-Go-Powder-1-1000gram-Dan-3-1000gram-i.228001594.17489065048?sp_atk=a09f2b50-209d-461f-81eb-81fac32c47ca&xptdk=a09f2b50-209d-461f-81eb-81fac32c47ca,,chil go powder gram gram
SGM Eksplor 1+ Madu & Vanila 150g,16.960,"1,8RB Terjual",KOTA SURAKARTA (SOLO),https://shopee.co.id/SGM-Eksplor-1-Madu-Vanila-150g-i.244582238.10659787338?sp_atk=1b1f89f7-a290-4e88-a0b3-f24066df41c7&xptdk=1b1f89f7-a290-4e88-a0b3-f24066df41c7,,sgm eksplor madu vanila g
Nestle Lactogen 1 / Nestle Lactogen 2 Active Grow / Susu Formula Bayi,37.900,151 Terjual,KOTA SURABAYA,https://shopee.co.id/Nestle-Lactogen-1-Nestle-Lactogen-2-Active-Grow-Susu-Formula-Bayi-i.7911564.23975095618?sp_atk=7f631f66-24b3-4451-9f6f-584be844340c&xptdk=7f631f66-24b3-4451-9f6f-584be844340c,,nestle lactogen nestle lactogen active grow susu formula bayi
Chil Go Powder 1+ 3+ 1000gr 1kg Vanila Madu,99.999,"5,9RB Terjual",KOTA SEMARANG,https://shopee.co.id/Chil-Go-Powder-1-3-1000gr-1kg-Vanila-Madu-i.91083824.23703487051?sp_atk=1ef51611-f164-44f9-a57d-dc3bb894fc20&xptdk=1ef51611-f164-44f9-a57d-dc3bb894fc20,,chil go powder gr kg vanila madu
[Spesial Promo] Vidoran 1+ 1-3tahun rasa madu/vanila,12.650,215 Terjual,KAB. KARANGANYAR,https://shopee.co.id/-Spesial-Promo-Vidoran-1-1-3tahun-rasa-madu-vanila-i.463014073.20633619979?sp_atk=818adfc7-66ff-4ead-a95a-39b6df9ae337&xptdk=818adfc7-66ff-4ead-a95a-39b6df9ae337,,spesial promo vidoran maduvanila
Nestle Lactogen 1 180gr/350gr/1kg,28.000,"2,4RB Terjual",KAB. LUMAJANG,https://shopee.co.id/Nestle-Lactogen-1-180gr-350gr-1kg-i.39354476.3370039159?sp_atk=99a3ac7e-1904-4e3b-a8dd-ab696676e4b5&xptdk=99a3ac7e-1904-4e3b-a8dd-ab696676e4b5,,nestle lactogen grgrkg
"S-26 Procal Tahap 3 Vanila Susu Pertumbuhan Anak Usia 1-3 Tahun, Kotak 400 gr",100.900,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/S-26-Procal-Tahap-3-Vanila-Susu-Pertumbuhan-Anak-Usia-1-3-Tahun-Kotak-400-gr-i.38018396.985230935?sp_atk=140a047c-4bca-4b0b-b09a-590f41674e53&xptdk=140a047c-4bca-4b0b-b09a-590f41674e53,,s procal tahap vanila susu tumbuh anak usia kotak gr
VIDORAN XMART MILK 1+ IMUN UP (1-3 TAHUN),29.550,421 Terjual,KOTA TEGAL,https://shopee.co.id/VIDORAN-XMART-MILK-1-IMUN-UP-(1-3-TAHUN)-i.505997082.21593245774?sp_atk=02916ebe-e2b0-42ef-b9c7-ecfd351f6073&xptdk=02916ebe-e2b0-42ef-b9c7-ecfd351f6073,,vidoran xmart milk imun up
SGM ANANDA GAIN 100 (400gr),100.000,"3,1RB Terjual",KOTA SURABAYA,https://shopee.co.id/SGM-ANANDA-GAIN-100-(400gr)-i.62293544.13103282827?sp_atk=2f46bbf2-114e-4758-adf4-66b366c5d01a&xptdk=2f46bbf2-114e-4758-adf4-66b366c5d01a,,sgm ananda gain gr
MOMMYNME CHILGO CHIL GO POWDER SUSU BUBUK 1+ 3+ 300gr,32.778,10RB+ Terjual,KAB. SLEMAN,https://shopee.co.id/MOMMYNME-CHILGO-CHIL-GO-POWDER-SUSU-BUBUK-1-3-300gr-i.14496056.8607182051?sp_atk=be6001fa-5c1a-42b7-bdd9-b4cd1b1b6cfa&xptdk=be6001fa-5c1a-42b7-bdd9-b4cd1b1b6cfa,,mommynme chilgo chil go powder susu bubuk gr
VIDORANT XMART 1+ 925GR,73.500,"1,1RB Terjual",KOTA MEDAN,https://shopee.co.id/VIDORANT-XMART-1-925GR-i.478848282.8690176945?sp_atk=e6f15f98-8428-489d-8cb3-1f2abb3b46d3&xptdk=e6f15f98-8428-489d-8cb3-1f2abb3b46d3,,vidorant xmart gr
SGM Ananda Gain 100 400 g - Susu Berisiko Gagal Tumbuh 0-12 Bulan,101.700,"2,2RB Terjual",KOTA BEKASI,https://shopee.co.id/SGM-Ananda-Gain-100-400-g-Susu-Berisiko-Gagal-Tumbuh-0-12-Bulan-i.488079969.19258340723?sp_atk=94039bf8-8537-4e9a-81a5-850cc94d3fa4&xptdk=94039bf8-8537-4e9a-81a5-850cc94d3fa4,,sgm ananda gain g susu risiko gagal tumbuh
ChilGO 1+ dan 3+,98.700,187 Terjual,KOTA SEMARANG,https://shopee.co.id/ChilGO-1-dan-3--i.308829028.22251857956?sp_atk=5a539cc8-0ea9-406f-b66d-f938045100ee&xptdk=5a539cc8-0ea9-406f-b66d-f938045100ee,,chilgo
Morigro Morinaga GROMAX Powder Vanilla 800gr (1-12 Tahun) SUSU PERTUMBUHAN ANAK,299.500,177 Terjual,KOTA MAKASSAR,https://shopee.co.id/Morigro-Morinaga-GROMAX-Powder-Vanilla-800gr-(1-12-Tahun)-SUSU-PERTUMBUHAN-ANAK-i.1542778.21191884372?sp_atk=6f380f10-01b2-42f8-b344-8ac3bda7444b&xptdk=6f380f10-01b2-42f8-b344-8ac3bda7444b,,morigro morinaga gromax powder vanilla gr susu tumbuh anak
S-26 pH Pro 1 Susu Formula Pertumbuhan Bayi Usia 0-6 Bulan 400 GR,237.000,82 Terjual,KOTA MEDAN,https://shopee.co.id/S-26-pH-Pro-1-Susu-Formula-Pertumbuhan-Bayi-Usia-0-6-Bulan-400-GR-i.48874346.13581596498?sp_atk=58688028-d0e2-41ba-8537-13ed77a18a46&xptdk=58688028-d0e2-41ba-8537-13ed77a18a46,,s ph pro susu formula tumbuh bayi usia gr
VIDORAN XMART 1+ & /3+/ 5+ MADU & VANILLA / COKLAT 700GRAM & 925g ( BISA COD),49.900,"1,1RB Terjual",KOTA PALEMBANG,https://shopee.co.id/VIDORAN-XMART-1-3-5-MADU-VANILLA-COKLAT-700GRAM-925g-(-BISA-COD)-i.664902943.23927954061?sp_atk=e09bb43c-575f-4212-b497-dd6605e3a65e&xptdk=e09bb43c-575f-4212-b497-dd6605e3a65e,,vidoran xmart madu vanilla coklat gram g cod
Bebelove Gold 1 Formula Soya Bayi Bubuk Soya 170 gr,39.100,"4,4RB Terjual",KOTA SEMARANG,https://shopee.co.id/Bebelove-Gold-1-Formula-Soya-Bayi-Bubuk-Soya-170-gr-i.65323877.10819055623?sp_atk=4d0cba98-2080-45cb-a705-528db2f1874b&xptdk=4d0cba98-2080-45cb-a705-528db2f1874b,,bebelove gold formula soya bayi bubuk soya gr
"PEDIASURE VANILLA, MADU, CLASSIC MILKY & COKLAT 400GR BUBLE + KERDUS",158.900,"1,5RB Terjual",KAB. SIDOARJO,https://shopee.co.id/PEDIASURE-VANILLA-MADU-CLASSIC-MILKY-COKLAT-400GR-BUBLE-KERDUS-i.36655536.19154212697?sp_atk=aac51340-5005-4d9c-89ef-48be04d4a031&xptdk=aac51340-5005-4d9c-89ef-48be04d4a031,,pediasure vanilla madu classic milky coklat gr buble kerdus
SGM Ananda 1+ 3+ 5+ 900gr dengan IronC Susu Pertumbuhan dikirim dengan packing kardus,86.900,"1,6RB Terjual",KAB. SLEMAN,https://shopee.co.id/SGM-Ananda-1-3-5-900gr-dengan-IronC-Susu-Pertumbuhan-dikirim-dengan-packing-kardus-i.60413473.22877829600?sp_atk=6da30714-8ea2-4907-896a-8806c455e7a9&xptdk=6da30714-8ea2-4907-896a-8806c455e7a9,,sgm ananda gr ironc susu tumbuh kirim packing kardus
SGM eksplor aktif 1+ susu pertumbuhan 900gr,87.500,329 Terjual,KOTA SURABAYA,https://shopee.co.id/SGM-eksplor-aktif-1-susu-pertumbuhan-900gr-i.4361067.19764834517?sp_atk=af12c3ec-e1a0-403b-9664-b53e123c890f&xptdk=af12c3ec-e1a0-403b-9664-b53e123c890f,,sgm eksplor aktif susu tumbuh gr
NUTRIBABY ROYAL 1 400gr Tahap 1 / Susu Formula Bayi Untuk 0-6 Bulan,120.000,"1,4RB Terjual",KOTA BINJAI,https://shopee.co.id/NUTRIBABY-ROYAL-1-400gr-Tahap-1-Susu-Formula-Bayi-Untuk-0-6-Bulan-i.58165834.9109503602?sp_atk=3d04c13e-645a-457e-8dc6-4bc5729635ef&xptdk=3d04c13e-645a-457e-8dc6-4bc5729635ef,,nutribaby royal gr tahap susu formula bayi
Enfamil A+1 Gentle Care Tahap 1 Susu Formula 0-6 bulan 350gr,260.000,273 Terjual,KOTA PALEMBANG,https://shopee.co.id/Enfamil-A-1-Gentle-Care-Tahap-1-Susu-Formula-0-6-bulan-350gr-i.238415906.7722397140?sp_atk=9d8f9f2f-9274-45ce-9bd5-d7f763d044b1&xptdk=9d8f9f2f-9274-45ce-9bd5-d7f763d044b1,,enfamil a gentle care tahap susu formula gr
DANCOW 1+ 1kg - Susu Pertumbuhan Anak Usia 1 - 3 Tahun,100.900,10RB+ Terjual,KAB. KLATEN,https://shopee.co.id/DANCOW-1-1kg-Susu-Pertumbuhan-Anak-Usia-1-3-Tahun-i.49232757.12254889179?sp_atk=2d5d90d0-845c-42e4-90a0-0de699c328d7&xptdk=2d5d90d0-845c-42e4-90a0-0de699c328d7,,dancow kg susu tumbuh anak usia
Bebelac Gold 3 Vanila Susu Bubuk Tinggi Serat 700 gr,147.200,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Bebelac-Gold-3-Vanila-Susu-Bubuk-Tinggi-Serat-700-gr-i.69979190.1168682943?sp_atk=83a384a2-3dda-4654-bc4d-65b865d328e8&xptdk=83a384a2-3dda-4654-bc4d-65b865d328e8,,bebelac gold vanila susu bubuk serat gr
SGM Eksplor 1 + Vanila 900 Gr Box 400 600 1000 1 Kg 900Gr Vanilla,91.000,899 Terjual,KOTA BANDUNG,https://shopee.co.id/SGM-Eksplor-1-Vanila-900-Gr-Box-400-600-1000-1-Kg-900Gr-Vanilla-i.192880490.3873342296?sp_atk=924245fe-4a4c-4f88-b42c-6a4fae1f3e01&xptdk=924245fe-4a4c-4f88-b42c-6a4fae1f3e01,,sgm eksplor vanila gr box kg gr vanilla
ZEE NUTRIPRO COMPLEX Susu Pertumbuhan Untuk Anak Usia 3 - 12 Tahun,32.999,"3,2RB Terjual",KAB. TANGERANG,https://shopee.co.id/ZEE-NUTRIPRO-COMPLEX-Susu-Pertumbuhan-Untuk-Anak-Usia-3-12-Tahun-i.185753869.18060218126?sp_atk=3f197800-de77-4029-adf4-0769036c72b2&xptdk=3f197800-de77-4029-adf4-0769036c72b2,,zee nutripro complex susu tumbuh anak usia
vidoran 1+3+5+ 925gr,65.000,69 Terjual,KOTA BANJARMASIN,https://shopee.co.id/vidoran-1-3-5-925gr-i.13818684.22561860332?sp_atk=6e26ded3-4309-4535-89ef-670fa720243c&xptdk=6e26ded3-4309-4535-89ef-670fa720243c,,vidoran gr
VIDORANT XMART 1+125GR,11.200,379 Terjual,KOTA MEDAN,https://shopee.co.id/VIDORANT-XMART-1-125GR-i.478848282.14421449827?sp_atk=11012c3f-1def-40e9-bebb-fdbf6bb520c4&xptdk=11012c3f-1def-40e9-bebb-fdbf6bb520c4,,vidorant xmart gr
Frisian Flag Primagro 360gr 1+/3+ Madu/Vanila/Cokelat,45.500,144 Terjual,KOTA SURAKARTA (SOLO),https://shopee.co.id/Frisian-Flag-Primagro-360gr-1-3-Madu-Vanila-Cokelat-i.469042914.21695202042?sp_atk=36caa5e2-e58b-4ffe-beee-793ed185b2b2&xptdk=36caa5e2-e58b-4ffe-beee-793ed185b2b2,,frisian flag primagro gr maduvanilacokelat
Zee Reguler Jumbo Susu Pertumbuhan Anak Usia 3- 12 tahun Vanila dan Cokelat 2x450gr,98.500,256 Terjual,KOTA SURABAYA,https://shopee.co.id/Zee-Reguler-Jumbo-Susu-Pertumbuhan-Anak-Usia-3-12-tahun-Vanila-dan-Cokelat-2x450gr-i.189440906.23459903031?sp_atk=4d0a98b4-bbfa-453a-af9f-14f40c91d4da&xptdk=4d0a98b4-bbfa-453a-af9f-14f40c91d4da,,zee reguler jumbo susu tumbuh anak usia vanila cokelat xgr
SUSU SGM 3&1 PLUS VANILLA MADU 900 gr  USIA 1-5 TAHUN,83.500,"4,9RB Terjual",KAB. MOJOKERTO,https://shopee.co.id/SUSU-SGM-3-1-PLUS-VANILLA-MADU-900-gr-USIA-1-5-TAHUN-i.40162394.4842358595?sp_atk=28410a5f-3c40-44f8-af47-8b3ac1428274&xptdk=28410a5f-3c40-44f8-af47-8b3ac1428274,,susu sgm plus vanilla madu gr usia
Frisian Flag Baby Primamil - Plain - 1500 gr - Susu Formula Bayi (0-6 Bulan) - 1 pcs,173.800,5RB Terjual,KAB. DELI SERDANG,https://shopee.co.id/Frisian-Flag-Baby-Primamil-Plain-1500-gr-Susu-Formula-Bayi-(0-6-Bulan)-1-pcs-i.70448302.18053486770?sp_atk=2174e910-0a2b-449f-b25d-e1f0ed85cf89&xptdk=2174e910-0a2b-449f-b25d-e1f0ed85cf89,,frisian flag baby primamil plain gr susu formula bayi pcs
Frisian Flag Primagro 1+ 3+ 350gr/750gr/1200gr (Citra Susu),133.000,"3,3RB Terjual",KOTA MALANG,https://shopee.co.id/Frisian-Flag-Primagro-1-3-350gr-750gr-1200gr-(Citra-Susu)-i.371248378.3775298452?sp_atk=3b40e632-24c7-48f1-9134-98bb1aca5e56&xptdk=3b40e632-24c7-48f1-9134-98bb1aca5e56,,frisian flag primagro grgrgr citra susu
Frisian Flag Primamum Mama Chocolate 200 gr - Susu Ibu Hamil dan Menyusui - 1 pcs,32.800,"2,7RB Terjual",KOTA SURABAYA,https://shopee.co.id/Frisian-Flag-Primamum-Mama-Chocolate-200-gr-Susu-Ibu-Hamil-dan-Menyusui-1-pcs-i.70448302.4713753089?sp_atk=d5e523a8-830b-4ec4-bb1e-0001a775b90d&xptdk=d5e523a8-830b-4ec4-bb1e-0001a775b90d,,frisian flag primamum mama chocolate gr susu hamil susu pcs
Bebelac 3/4 Madu Vanila 800gr Exp 2026,132.000,"1,3RB Terjual",KOTA PALEMBANG,https://shopee.co.id/Bebelac-3-4-Madu-Vanila-800gr-Exp-2026-i.31900087.12427751561?sp_atk=bf59755f-c87c-49a8-b5d5-ee887bd8b918&xptdk=bf59755f-c87c-49a8-b5d5-ee887bd8b918,,bebelac madu vanila gr exp
SGM 120 GRAM - SUSU FORMULA BAYI USIA 0-6 BULAN DAN 6-12 BULAN,11.900,10RB+ Terjual,KOTA MEDAN,https://shopee.co.id/SGM-120-GRAM-SUSU-FORMULA-BAYI-USIA-0-6-BULAN-DAN-6-12-BULAN-i.304564414.12870693231?sp_atk=41606060-1e66-43ca-be67-89d4e30a8a6d&xptdk=41606060-1e66-43ca-be67-89d4e30a8a6d,,sgm gram susu formula bayi usia
Susu Bubuk Bayi Morinaga Chil Go 1 tahun 1+ dan 3 tahun 3+ 700 gram Susu Pertumbuhan Anak 1 tahun sampai 3 tahun,73.000,638 Terjual,KAB. MOJOKERTO,https://shopee.co.id/Susu-Bubuk-Bayi-Morinaga-Chil-Go-1-tahun-1-dan-3-tahun-3-700-gram-Susu-Pertumbuhan-Anak-1-tahun-sampai-3-tahun-i.15374365.15739605449?sp_atk=8a9e8026-1ae2-4f75-89ad-63eb1350fe66&xptdk=8a9e8026-1ae2-4f75-89ad-63eb1350fe66,,susu bubuk bayi morinaga chil go gram susu tumbuh anak
Susu Formula Anak Tahap Lanjutan Anak Umur 6-12 bulan Frisian Baby Primamil Ukuran 200gr,18.000,581 Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Susu-Formula-Anak-Tahap-Lanjutan-Anak-Umur-6-12-bulan-Frisian-Baby-Primamil-Ukuran-200gr-i.221225774.22936780498?sp_atk=dfa8be94-ef6e-43a9-b4f1-7bb1f538ade4&xptdk=dfa8be94-ef6e-43a9-b4f1-7bb1f538ade4,,susu formula anak tahap lanjut anak umur frisian baby primamil ukur gr
"susu morinaga chilkid platinum madu dan vanila 800gr dan 200gr,susu pertumbuhan enak,susu 1-3",65.000,70 Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/susu-morinaga-chilkid-platinum-madu-dan-vanila-800gr-dan-200gr-susu-pertumbuhan-enak-susu-1-3-i.257318419.23673633708?sp_atk=02fdf45d-aac2-4699-b7da-3d283bc64bc3&xptdk=02fdf45d-aac2-4699-b7da-3d283bc64bc3,,susu morinaga chilkid platinum madu vanila gr grsusu tumbuh enaksusu
Frisian flag primagro 1+ 750 gr,77.200,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/Frisian-flag-primagro-1-750-gr-i.140439802.2151233644?sp_atk=2eaeb434-a789-410f-8309-ae2677526a7e&xptdk=2eaeb434-a789-410f-8309-ae2677526a7e,,frisian flag primagro gr
Susu Morinaga chil go 1 3 tahun rasa vanila madu exp 2025,32.750,"1,4RB Terjual",KOTA SURABAYA,https://shopee.co.id/Susu-Morinaga-chil-go-1-3-tahun-rasa-vanila-madu-exp-2025-i.444279863.21800629386?sp_atk=c9620054-d89f-486e-a921-688c38367701&xptdk=c9620054-d89f-486e-a921-688c38367701,,susu morinaga chil go vanila madu exp
PRIMAGRO 1+ 3+ 1200 gram madu vanila Kadaluarsa 2025,120.000,201 Terjual,KAB. PASURUAN,https://shopee.co.id/PRIMAGRO-1-3-1200-gram-madu-vanila-Kadaluarsa-2025-i.41008742.25852440385?sp_atk=8672015a-fd8e-4be7-bb21-f35bb0519a87&xptdk=8672015a-fd8e-4be7-bb21-f35bb0519a87,,primagro gram madu vanila kadaluarsa
DANCOW 1+ / 3+ . Rasa Madu/ Vanila. fortigro coklat/ instant 1kg,89.000,10RB+ Terjual,KAB. SIDOARJO,https://shopee.co.id/DANCOW-1-3-.-Rasa-Madu-Vanila.-fortigro-coklat-instant-1kg-i.37319889.2669150684?sp_atk=fc0c448f-3042-4e62-b4f9-f4afe96dcb36&xptdk=fc0c448f-3042-4e62-b4f9-f4afe96dcb36,,dancow madu vanila fortigro coklat instant kg
sgm eksplor 1+ 3+ dan 5+ ukuran 900gr/ 400gr,90.500,"1,7RB Terjual",KOTA SEMARANG,https://shopee.co.id/sgm-eksplor-1-3-dan-5-ukuran-900gr-400gr-i.5930688.21330204563?sp_atk=14068335-781b-4f12-a196-d8ccc8f285d9&xptdk=14068335-781b-4f12-a196-d8ccc8f285d9,,sgm eksplor ukur gr gr
CHIL GO 1+ / 3+ 700GR,67.500,"6,5RB Terjual",KAB. MAGELANG,https://shopee.co.id/CHIL-GO-1-3-700GR-i.41921758.12148377196?sp_atk=a231d092-4950-4ae4-82f8-a3c9576f4897&xptdk=a231d092-4950-4ae4-82f8-a3c9576f4897,,chil go gr
Vidoran Xmart 1+ 925g - Susu Pertumbuhan Anak Usia 1 - 3 Tahun,67.500,"5,6RB Terjual",KAB. KLATEN,https://shopee.co.id/Vidoran-Xmart-1-925g-Susu-Pertumbuhan-Anak-Usia-1-3-Tahun-i.49232757.1962314917?sp_atk=cf1d0bb0-e7e9-4962-bb00-b17dbde2cfda&xptdk=cf1d0bb0-e7e9-4962-bb00-b17dbde2cfda,,vidoran xmart g susu tumbuh anak usia
Susu Vidoran 1+ 350gr,31.000,85 Terjual,KOTA SURABAYA,https://shopee.co.id/Susu-Vidoran-1-350gr-i.154369148.21095760012?sp_atk=6bbe5e35-4c89-40b8-a70f-d33766e85eed&xptdk=6bbe5e35-4c89-40b8-a70f-d33766e85eed,,susu vidoran gr
